mean_x,std_x,max_x,min_x,range_x,median_x,var_x,skew_x,kurtosis_x,rms_x,mean_y,std_y,max_y,min_y,range_y,median_y,var_y,skew_y,kurtosis_y,rms_y,mean_z,std_z,max_z,min_z,range_z,median_z,var_z,skew_z,kurtosis_z,rms_z,label
0.8240815313052748,-0.09718665296364468,0.8244361727811325,0.8237232291435906,0.07270709341256641,0.8240567390041406,-0.39230184207198293,-0.014206168282984545,-0.2778084162003559,0.8240816159115314,-0.7139038782897925,-0.6140636011324065,-0.6745429210272458,0.00019103089386585473,-0.5763417416392724,-0.27009173325628394,-0.5535932978907981,-0.957586228664769,-0.28218415422131854,-1.0684069866925603,-1.9772713501774901,-0.4590423697888292,-1.2570574269197223,-0.3107228695670388,-0.5440986567400794,-2.2232192597150147,-0.3700623289946477,0.03702896134274852,-0.5594354995041575,1.1658075813055777,0
1.349206088414585,-1.0304500571785373,1.347988630909994,1.3504347063477848,-1.1863550705369883,1.3491701193989099,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,1.3492083744413643,0.8890214767299165,-0.6776613591987269,-0.5296958905018871,1.0959186598329174,-0.6665884226258005,1.1426830112500963,-0.5577916583849765,-1.0538599470215915,-0.7230915670649932,-0.2999219845809451,0.4231714880720833,-0.5691133482371338,-0.19202651144739485,0.7272659733059345,-0.6524701193974524,0.37114177086007594,-0.38527048807184655,0.6980099273212443,-0.5854408950837018,-0.7771796115702856,0
1.5196608458779235,-1.0304500571785373,1.5184988701988942,1.5208391047120617,-1.1863550705369883,1.519621264392813,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,1.5196639205390712,0.6486240138001828,-0.7201228459817819,-0.5627458779124632,1.0548547611607024,-0.6868052131722538,0.9012543574497373,-0.5589631500159432,-0.7699751058512788,-0.4504856492477241,-0.43085726463451485,0.6396513658003619,-0.7177623752521411,-0.23354027764758425,0.8457309113237172,-0.7650404561226809,0.6592872021244001,-0.3964587227355262,-0.01731833983270563,-0.5054069499602378,-0.78643981725632,0
0.6815916216831757,-1.0304500571785373,0.6801568603618015,0.6830174794210327,-1.1863550705369883,0.6815698015061217,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,0.6815908188920128,1.0653401969058254,-0.5402929963311704,-0.46711605618897517,0.731476916058176,-0.5419460643671044,1.3770108621262807,-0.5450519744322847,-1.4203356885490217,-0.31678562613451705,-0.1834795319234771,0.24939196774417488,-0.6107954089427523,-0.28356968673238053,0.6765334374398898,-0.6714389745789322,0.19256535125429527,-0.38949172286445033,0.7255558802382251,-0.5791195392330594,-0.7286848156374742,0
-1.4118848999358375,-0.09549657156264352,-1.412254837433532,-1.4115857025441474,0.07498527239337414,-1.4118623517140163,-0.39126168388366545,-0.014196944916526448,-0.2778084920309789,-1.4118881194417945,0.8322093009078531,-0.5579275373825042,-0.44180748710853934,0.9683882317658173,-0.566592791260889,0.9444175852193069,-0.5474523889306696,0.08274249130198899,-0.5098979892130668,-0.3096394963266319,0.38091673526068626,-0.1297429965621892,0.03220198650122657,0.3642984611116409,-0.24793700423522594,0.5315985069211215,-0.28938800841969925,0.022109264614741893,-0.5042086065363094,-0.4296607857661386,0
-1.0215025558191786,-0.09725398370701253,-1.0217487040370132,-1.021315393361701,0.07260921246817081,-1.0214882994430987,-0.39234324170111184,-0.014181221619159527,-0.2778081286307057,-1.0215101010233512,1.3195503700257756,1.3765344546128562,0.7610286928868677,-1.1784827900943065,0.8803555827266248,-0.014641081116427316,1.0592687341235736,0.1664892524231208,-0.45450324306264106,1.449989466323128,-0.09483283570967667,0.5724199916260999,0.7132082600058229,-0.003974957855711177,0.4411812946985929,-0.5472170485500502,0.058716145452276776,1.0141232007173986,-0.4166940133719637,0.2193437648619622,1
-0.1990912918774067,-1.0304500571785373,-0.20081270929751635,-0.19740524546106558,-1.1863550705369883,-0.19909444762904557,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,-0.19909616927947216,0.9997617652531319,-0.6620468141935446,-0.5140509272610979,0.9983919718746401,-0.6341747174848371,1.2491957323019267,-0.5570323201222909,-2.0477027975751105,0.4318062890310836,-0.23940456090877268,0.8265157056603123,-0.5962368252097097,-0.11857907015446789,0.7514751875544072,-0.6251288032450817,0.9271518384014236,-0.38811334695539496,-0.9147822087253875,0.15051172433866208,-0.5994168438692706,0
-0.4050574571456074,-1.0304500571785373,-0.40684591510493745,-0.40331056015123373,-1.1863550705369883,-0.4050562478300121,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,-0.40506328748086784,0.31251750227322217,-0.505749691876644,-0.49645035527161313,0.5971638715640212,-0.5407764951405933,0.59591807101828,-0.5396969388710394,-0.44277219060340206,-0.7513239605507339,-0.5564245333939521,0.5604496139442112,-0.49534402477470374,-0.16222175817894596,0.664072814409455,-0.5877143843636762,0.637294383909661,-0.37572908414747536,-0.02375896911503089,-0.5207671740174814,-0.7038667019762069,0
-0.36500058914172295,2.0693947219630946,-0.3642183552827124,-0.36780964382534265,1.3795351582271766,-0.3624434615815363,2.4862851116789355,-0.6120894009409067,-0.39000577457498964,-0.3650010439377772,0.6345812423904706,-0.6079921204168193,-0.517962182058979,0.7597083107012071,-0.5909007756095085,0.9623215876484602,-0.5530392441432208,-1.2488463612201364,-0.37892568505343877,-0.42489424439742834,0.17954317972974726,-0.34514407946071257,-0.20054214798735204,0.5225557211328281,-0.5072602713639238,0.23997502236433166,-0.34812336937048316,0.3420036088171627,-0.6792037548029719,-0.5307764465310673,1
-1.199859591499294,-0.8127871631472722,-1.2011394410386897,-1.1985310858511935,-0.6731750671652673,-1.1997847222010785,-0.6636223559437048,-1.4121081407520966,1.156229669839817,-1.1998689984854078,0.8191824903036855,-0.7268205415223349,-0.5482742761908422,1.163502919976318,-0.6956604968527104,1.0468216638818306,-0.5590286492313234,-0.632528439800157,-0.7668097969837699,-0.3397177294783298,0.7941106977979582,-0.7457673827324062,-0.16328621274644062,0.9435468153753285,-0.7937553807369474,0.7888736427714695,-0.39736377446537624,0.91776060577986,-0.5937231715025467,-0.6616211609873203,0
-1.2683681898454928,0.7508831664742421,-1.2672121668937004,-1.2695329185029756,1.1229451565413162,-1.268675385175037,0.3661035099316479,0.018186772176103667,-0.2725988399055349,-1.2683691403301252,-0.7838421250571748,1.6979256112903238,1.8014030728683617,-1.6793135889761241,1.8670264612379108,-1.5357551968560916,1.5888773087629866,1.6775630209093582,1.8031993769807626,1.556887801092721,0.23393945966438917,-0.4485067722419512,-0.1856397713531276,0.29648439787607406,-0.33196190195042363,0.21548002012946413,-0.3682977318452278,-0.9173585942162703,0.7065165911866246,-0.6245511133564878,1
0.2625570095858018,-1.0304500571785373,0.2609858554432551,0.26410666677551825,-1.1863550705369883,0.26254407006277597,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,0.2625542680684837,0.6705062182802599,-0.7248163859384488,-0.5603991362238816,1.0916411584898562,-0.6919847283417749,0.9190064663385554,-0.5590124578225573,0.02010426243428992,-0.3605266475597152,-0.419257928667582,0.04173028129042898,-0.593357763351246,-0.37607088032785346,0.6097800929560301,-0.6792227477406544,-0.11849476262190281,-0.38782855771918867,1.010743584375092,-0.5377976051862523,-0.5672241800818834,0
-0.014431971292123286,-1.0304500571785373,-0.01609328340120779,-0.01280048056643205,-1.1863550705369883,-0.014439040552316951,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,-0.014435994340289816,0.29479359776336794,-0.6195110977609115,-0.521873418206615,0.8178820923658388,-0.605603889488443,0.5305903048899153,-0.5540676760044163,0.7322753054941349,0.1243949770021306,-0.6057255735874986,-1.8522364149455698e-06,-0.46486781444706626,-0.21012225178410326,0.5599376008342909,-0.5406192972505112,-0.19751089683772174,-0.37101485502973336,1.345417371212451,-0.2841088226967118,-0.4863282009973398,0
-0.3323300939612496,1.727657049158623,-0.3286953887641915,-0.3323087274994516,1.3795351582271766,-0.3340349374158857,1.8268028272770869,1.2337542924724347,-0.11066832969724538,-0.3323315953941633,0.418802977362585,1.9099386932987392,2.0165212661410403,-1.739198444605877,2.062511136742491,-0.6786833336550826,1.9792173130089699,1.5164439098660447,1.4842578556439168,1.8714948537852456,0.26061025766057466,-0.06742601710647865,-0.050453927077612905,-0.18769986587306406,0.10693812326439592,0.41579904386522115,-0.2681878576196169,-1.4430207894995881,0.8836549169255005,-0.36047406206043375,1
0.22704560178093963,-1.0304500571785373,0.22546288892473418,0.22860575044962717,-1.1863550705369883,0.2270334148557128,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,0.2270426959647948,1.112785710523861,-0.61007953448044,-0.4749385284842473,1.075386669703534,-0.6157958111938515,1.2989015559279122,-0.5532327443721036,-0.6989876911322548,-0.7559678918872879,-0.17259158755881857,0.4657342559244799,-0.6341845985624196,-0.21438008274338122,0.7593965832448208,-0.6898191409765609,0.44710259520571516,-0.39149037394953506,0.5402547368882957,-0.6150391524510959,-0.8299519295257647,0
-0.9968053719664524,-0.7823452025459287,-0.9986585589849934,-0.9954658553011165,-0.9297699628983476,-0.9966637852536688,-0.6589513920682738,-1.7216283095975968,0.20545990060353023,-0.9968138637984647,0.6617465187970568,-0.7040617285115321,-0.5551189534368891,1.058276745917841,-0.6809573750067374,0.8934434539174688,-0.5586736519288191,-0.19595641005119846,-0.7198424066033632,-0.423183119761893,0.11041011693744573,-0.7602652886308695,-0.4847517966730093,0.6809836561614171,-0.7983340652133197,0.06060844981540687,-0.39768249745063117,0.059090425483262383,-0.486108069295672,-0.6599438978617055,0
-0.8362653815724435,0.6879583469190378,-0.8352529129997974,-0.8378417543121006,1.1229304743996569,-0.8361555803697754,0.29355601215432564,-0.03615041600204823,-0.28204922166750573,-0.8362704525989741,0.26310871751946097,0.14934750774155287,-0.14639439367889798,-0.686937111953868,0.009086763688501628,0.48159451415310245,-0.27446288641232464,-0.28770894696896965,-0.5784958236469993,-0.05360734227486334,0.5032639233137705,0.2646025677680137,0.4008752663548954,0.1594175339311329,0.12917747905376126,0.763851865366551,-0.12339915272592913,0.11719588271542106,-0.5166805361956286,-0.12211661295613589,1
1.6758582022615862,-0.09718665296364468,1.67649021247376,1.6752483728135157,0.07270709341256641,1.675815262783197,-0.3923018420719829,-0.014186959006868,-0.277808416200356,1.6758621662518853,-0.9756249599757258,-0.5571601003623873,-0.6718204934642682,-0.1386113136327508,-0.5469073225154862,-0.3876396355588728,-0.5473526150807513,-0.7276421025144724,-0.5863885334200437,-1.0013264574067073,-1.9420693590936853,-0.13909219868383177,-0.7958405283842777,-0.6069988945007198,-0.04295021674155841,-2.17074322485188,-0.2924056966273227,0.41658415123363607,-0.2989117576724327,1.1821963353144487,0
-0.47792686596118455,1.8022542577855032,-0.4778918481419792,-0.4814125760681941,1.3795351582271766,-0.4760775582441385,1.964194969860805,-1.135815312235621,-0.18035750513447493,-0.4779282130551664,0.9559834027737886,1.4868947418150715,1.8600716710336376,-0.06670178322000071,1.602203231080109,-0.21712851524310703,1.2326897090030144,1.770090674173379,1.959255752039255,1.489683146576042,0.29258443969442777,-0.3018200708416448,-0.07706531664357787,0.18344873624769703,-0.18217337723798338,0.34664677451236775,-0.3381223171280154,-0.6764014301240083,0.3442177332839909,-0.5445205613377986,1
-1.20162094778966,0.7031844715120988,-1.2004289925490683,-1.2027911849762807,1.1229402624940963,-1.2015602414151916,0.31087131306927634,-0.028905427300070174,-0.2613639104078359,-1.20162404081403,-0.2443163432037309,1.783725499609263,1.8600716710336376,-0.9008113632414083,1.765107116711208,-1.3248601242956335,1.7429212586181388,1.782243610251855,2.014011905018226,1.671575901297541,0.20364188980446635,-0.34466159272701574,-0.28963708791853954,-0.04173252204443484,-0.14730994438617595,0.290545336645128,-0.34801701605588253,-1.9811898440274713,2.1543955658489455,-0.5416951799671055,1
1.157444486268329,-1.0304500571785373,1.1561646117099813,1.158729758187973,-1.1863550705369883,1.1574125812807685,-0.6792298534499365,-0.01419656364492628,0.01590505332578784,1.1574458850814442,0.7843822790564583,-0.7113765211826102,-0.5469053482017309,1.1327049755755187,-0.6884760126952034,0.9999560395314568,-0.5588286782190367,-0.3404671730956254,-0.8277824785118157,-0.3579278621988215,0.39275982351396016,-0.6932636356283267,-0.3337055479358085,0.7450668694123603,-0.7526125875367333,0.43615491227663694,-0.3953542619128946,-0.10838667292320066,-0.5642231868798955,-0.8612197111423704,0
-1.4472593743655817,-0.09724902674307029,-1.4476440900878706,-1.4469464537379078,0.07262389460983015,-1.447236079834568,-0.3923401939163916,-0.014196596776698213,-0.2778080428101082,-1.4472559269727991,-1.8041821988007114,-0.4231036394434956,-0.6849496225694285,-0.6607560689531048,-0.4561480621861018,-1.1323931308957838,-0.5233759139443667,-0.47538589467725956,-0.6323425560683674,-0.587589227990523,-1.6578409303426929,-0.19142962513318593,-0.6856908621180309,-0.31308104092381295,-0.1912659960776634,-1.9488927046336624,-0.3085139800398396,0.8893379961955352,-0.3573561599397944,0.9331826103133386,0
0.01781238699469153,2.1882055195414494,0.01942968311731309,0.015600252494280799,1.3795351582271766,0.021071614654746246,2.733590968329629,-0.17871733912318166,-0.4669247811355168,0.017812683056241983,-1.1043720536889803,1.7664279188865308,1.8014030728683617,-1.1831253912582722,1.7701195471482112,-1.8396712820713612,1.7114361254328025,1.8413167879150343,2.0386557561532705,1.6387872091799895,1.0842507114473319,0.10533362554431441,1.1364140577158635,0.34365673754458015,0.4457611176042171,1.3406694912909314,-0.19954162265743508,0.5344731854551983,0.011779174156690258,-0.06271473627922573,1
-0.5955264019993464,-0.09721506117819932,-0.5956338199195713,-0.5954651743059509,0.07266794103480817,-0.5955211495488923,-0.3923193097845571,-0.014196719591971834,-0.27780864115385173,-0.5955325211711319,-0.8042138044909674,-0.5778341722131399,-0.6395084869265143,0.12634119806820474,-0.5710470947956324,-0.3554545321455408,-0.5498913309033143,0.043866243373170896,-0.36707126217225783,-1.039267275811946,-1.7334704569368193,-0.27919480158010435,-0.8004134980935703,-0.38771620520739813,-0.20691225581679426,-1.9615681512145724,-0.3325366594687079,0.5749323553139355,-0.1756039129412312,0.9810200457246516,0
-0.5638644728489512,2.0693947219630946,-0.5631469677864294,-0.5666147752503327,1.3795351582271766,-0.5613031307410902,2.4862851116789355,-0.6120894009409067,-0.39000577457498964,-0.5638647267297281,1.1768491030022408,1.8844350602632822,1.9969650667526149,-1.071910845857993,1.9154799501509148,0.07684641117237112,1.9305389281326064,1.6120969617621839,1.5625366593817371,1.9562071006878357,0.44036594213167785,-0.23231165553528482,-0.06854965472502192,0.08999403699404013,-0.1082602342641594,0.5836951182882311,-0.3201700090126923,-1.1618404903308148,0.5930651789345033,-0.5140091191720149,1
-0.027825890729883094,-0.0972218210821841,-0.02774849793766328,-0.02793235612562762,0.07266794103480817,-0.027832695637617717,-0.39232346625256653,-0.01418951631584614,-0.2778079496430885,-0.027829614210167386,-0.04571591789258605,-0.04649081197756555,-0.14837359498762379,-0.037829485416496965,-0.11937668983136179,-0.062355392847207064,-0.386338419354187,0.6324399812410775,0.08199409297650352,-0.32920971385618264,1.4180142629844565,4.852188846562426,4.931973942223388,-0.7180191777686632,3.5583297746174227,-0.8944621478623169,7.364199494879235,1.092175220780612,-0.4675243553056229,3.564115149347859,1
-0.46471662225777594,2.1333157722912186,-0.4636826615345709,-0.46721220953783765,1.3795351582271766,-0.46187329616131323,2.6181815685593044,-0.43263438428496215,-0.43246506619639646,-0.4647167935506455,1.1160578252233826,-0.584830023799328,-0.42018118511685243,1.1652138715616112,-0.5865566681685007,1.1852880996708284,-0.5506802698960552,0.32591686855708624,-0.33374343012369795,-0.1665003663726661,0.8260796375400741,-0.1109869880616644,0.3987463572199061,0.5261158961100499,-0.14161925235328615,0.8942284412952866,-0.2832058786758526,0.44602246344499585,-0.41191878149463945,-0.32976455745114264,1
-1.3943626647371439,0.6899038284670975,-1.3929634670141706,-1.3952061609423776,1.1229451565413162,-1.3943831032534169,0.2957599216057536,0.004370112418690737,-0.2800089525149593,-1.3943532409263684,-0.8010581782718047,1.749434441266819,1.762290674091511,-2.081397246665942,1.9121383192368613,-1.7686628465160885,1.680715640396712,1.5399521738655846,1.474748565838862,1.6155927806684582,0.40271356280005965,-0.2624854044310274,-0.11538570645198394,-0.22330161564528245,0.09320203864543636,0.47320425204448485,-0.3282516998018443,-2.5118473441204143,3.6433847396298487,-0.5355645680547122,1
-0.4892933211316958,-0.09554193807826888,-0.4893630951668932,-0.48926659043626397,0.07489962656702799,-0.4892903439338686,-0.39128962922150706,-0.01420017407292022,-0.2778115559939035,-0.4892990101297245,-0.6296067196099105,-0.46161822255098706,-0.5301898049424272,-0.12074720375891485,-0.42939222914341474,-0.28928800104589375,-0.5315976075749204,0.18447711347609652,-0.17204903355126808,-0.8897167902224388,-2.1542194518068833,2.6148512271546793,-0.21061166537175435,-2.8281768096257656,1.9490228853765692,-0.6849323061523869,2.434131285988111,-0.2904141842281695,-0.41341203394091547,2.5515621319472683,1
-0.4583245688529007,2.1985549210939963,-0.45657806823086666,-0.46011202627265946,1.3795351582271766,-0.4583222306406069,2.7555737111430236,-0.01419656364492628,-0.4732259861529537,-0.45832450178418516,1.0184834891073804,0.6590394773606749,1.5276162814304073,0.18224783222484797,1.2695451451254407,1.046111563273737,0.14698872904008708,2.755996660504748,5.8340241535178246,0.6531177121522722,-0.02414344723293078,-0.3959037420202578,0.08579640983329456,0.470933141522478,-0.293370093805125,-0.19092619543776607,-0.35867982110793223,1.9452932991905534,0.7369927460790741,-0.43774331655550397,1
0.23627856781020387,1.9289818892860875,0.23967207553214254,0.2357059337148054,1.3795351582271766,0.23413554589712543,2.20600514080815,0.8804611292141478,-0.28689035206583513,0.2362787824762909,0.1842237279530119,2.1711594738589373,1.9578526679757642,-1.653648744090861,1.9956787734066557,-1.5201332543537125,2.504940660059021,1.0725879687815774,0.6386501013553374,2.1406260776225463,0.11296410900176779,0.508583245209532,-0.012133511890608071,-1.9143863425697276,1.399436557569933,0.2598607398988669,0.017161525870679997,-3.215705860818005,4.603133547019144,0.11044677559984739,1
-0.2526424948471388,2.1882055195414494,-0.2505448624234456,-0.25420671158249125,1.3795351582271766,-0.2559114959603467,2.733590968329629,0.15032421183332903,-0.4669247811355168,-0.2526425346571108,0.5613917565271828,0.6430619730542728,1.0269776069271113,-0.8152616627263922,1.0366343818451254,0.674027343357188,0.1309194243544062,1.478795006365577,1.989926051654827,0.5199673148394355,0.13007711319127094,-0.12062666559068537,0.19437087723214366,-0.29450520007098613,0.3358725654119108,0.18861454925323182,-0.286404558405947,-1.227588059099384,1.3814444782386168,-0.35680842958444375,1
