Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.656155167,4.517904968,1.111438751,0.957708435,4.750154402
2.666168167,6.335275726,1.562600555,1.184187469,6.631722174
2.676181166,8.286468201,1.992955627,1.249302063,8.613836719
2.686195167,10.28436356,2.605332184,1.436263275,10.70601428
2.696208166,12.87727158,3.354823608,1.964664459,13.45135202
2.706221167,16.47414185,4.076023865,2.558329926,17.16264467
2.716235166,21.34740784,4.462071075,4.374203796,22.24310137
2.726248167,28.81627625,4.78914093,8.977880402,30.56003901
2.736261167,39.27353027,5.984405365,15.96549957,42.81495608
2.746275167,50.40647919,7.234306183,22.97602112,55.86632149
2.756288167,61.06461548,6.7841922,30.05285477,68.39653944
2.766301167,67.67950974,5.231920166,36.64080505,77.13907973
2.776315167,67.10724976,4.615801392,40.69497437,78.6178703
2.786328167,60.24267471,5.191204834,40.5087616,72.78109803
2.796341167,49.06871109,5.870641937,36.59230591,61.49146035
2.806355167,36.82956253,5.899232483,30.11302963,47.93758623
2.816368167,26.42904053,4.997208252,23.1182254,35.46714845
2.826381166,19.1541687,3.859723663,18.97424286,27.23603381
2.836394167,14.08046951,3.111878815,17.24653564,22.48080077
2.846408166,11.07112747,2.446512451,15.76012665,19.41486231
2.856421167,8.783734131,1.729204102,12.65333725,15.5000347
2.866434167,6.825356598,0.944386139,8.07480835,10.61507832
2.876448167,4.913981323,-0.094004517,3.321742401,5.932117824
2.886461167,3.021317139,-1.357826385,-0.596509552,3.365690626
2.896474167,0.02694397,-2.211950226,-4.84063385,5.322141096
2.906488167,-1.918710022,-2.633323975,-7.626191254,8.29304747
2.916501167,-2.431842957,-2.429298248,-5.777984619,6.723128468
2.926514166,-2.163002014,-2.896776123,-2.38229599,4.329575476
2.936528167,-2.008822632,-4.578828278,-0.297281799,5.008933343
2.946541166,-2.548151093,-6.346951447,0.542172546,6.86081757
2.956554167,-4.055067444,-7.353009338,0.065713348,8.39729936
2.966568166,-6.359974365,-7.809559937,-1.420695648,10.17137535
2.976581166,-8.111182709,-7.765401764,-3.098706207,11.64880808
2.986594167,-8.804391174,-7.469167786,-4.814288635,12.50932238
2.996608166,-8.558153229,-6.613996124,-5.702092438,12.22705155
3.006621167,-8.79316452,-6.171965332,-6.272256775,12.44002023
3.016634167,-9.327702942,-5.844895477,-6.002068634,12.53769011
3.026648167,-9.698781281,-5.308111725,-4.462819519,11.92305189
3.036661167,-9.307944031,-5.75687851,-3.041974182,11.35927283
3.046674167,-8.789122925,-6.365812225,-1.584604797,10.96737067
3.056688167,-8.215515747,-6.437213745,0.000299377,10.43706951
3.066701167,-7.602989502,-5.974825287,1.443298645,9.776865426
3.076714166,-6.899751892,-5.294190674,2.208507385,8.972877796
3.086728167,-6.02362381,-4.875211945,2.229912872,8.063761326
3.096741166,-5.292095032,-5.027744751,1.65450943,7.484777122
3.106754167,-5.475912781,-3.163671112,1.351838837,6.466985691
3.116768166,-6.058950348,-0.767753448,1.315763855,6.247524245
3.126781167,-4.081412659,-5.022505646,1.319356384,6.604861355
3.136794167,-2.65847168,-7.011868744,0.973126373,7.561795415
3.146808167,-3.347488861,-5.386847992,0.442030792,6.357609943
3.156821167,-3.242856445,-3.486399994,0.182919617,4.764930475
3.166834167,-0.951421509,-2.644700317,-0.116457825,2.813041962
3.176848167,1.755848694,-3.153791656,-0.299826508,3.622057755
3.186861167,4.36671936,-3.738026733,-0.912053375,5.820044948
3.196874166,7.299420776,-3.346291351,-1.665586395,8.200816271
3.206888167,9.533075867,-0.817001038,-1.60421402,9.701573522
3.216901167,11.75295959,1.943857727,-0.759819946,11.93683243
3.226914166,14.75571533,3.917353821,0.829275513,15.28935884
3.236928167,19.13306259,6.064937897,3.538042603,20.38075811
3.246941166,24.85521332,8.48899704,6.77131897,27.12370661
3.256954167,30.24475571,11.312276,9.785001984,33.74105956
3.266968166,35.28043396,14.41741882,12.21145615,40.02112751
3.276981167,40.06268921,17.06286758,14.57758575,45.92021911
3.286994167,45.40867218,18.53116425,19.16584442,52.65625461
3.297008167,49.67165726,19.00253403,23.60291748,58.18477075
3.307021167,50.47159378,18.51903946,25.529561,59.51550291
3.317034167,48.35215118,17.34817429,26.06365036,57.60385009
3.327048167,45.03968948,16.66574341,25.45037567,54.35110168
3.337061167,40.35443253,16.42758865,23.70949585,49.60328706
