Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.462261625,-1.014889526,0.635428619,-2.583028564,2.84706987
2.472292625,-1.542841644,-0.15567627,-2.371668091,2.833620471
2.482324625,-1.785187683,-0.972078552,-2.122735748,2.939020046
2.492355625,-1.318158875,-0.741258545,-1.772164764,2.329715648
2.502386625,-1.991608429,-1.459465027,-6.477330322,6.931980266
2.512417625,-5.399272156,-5.562732239,-29.84164398,30.83212359
2.522449625,-1.777553558,-7.268135834,-33.7643866,34.58351193
2.532480625,-13.27948517,-43.94576431,-34.69560013,57.54441411
2.542511625,-43.12651794,-93.4431839,-2.874472504,102.9552707
2.552542625,-34.46463043,-91.27808624,27.11341736,101.2651825
2.562574625,-4.224365387,-47.42408112,-1.556762695,47.63729886
2.572605625,-10.39872574,-40.30503525,-6.864575043,42.18710412
2.582636625,-13.11093567,-31.06385239,-7.83485733,34.61566912
2.592667625,-9.452094269,-18.66333939,-3.302881622,21.17950307
2.602698625,-9.410780182,-12.7111171,-0.585432587,15.82649717
2.612730625,-9.516610107,-9.822723541,0.748443604,13.69715056
2.622761625,-8.912915497,-6.993906097,2.117197266,11.5255069
2.632792625,-7.67933075,-4.442611542,0.882115631,8.915550799
2.642823625,-6.541247406,-2.157313843,-1.964664459,7.162529377
2.652855625,-4.729564819,0.053289185,-3.482807465,5.873803789
2.662886625,-3.125799866,1.135688324,-3.675756226,4.956974541
2.672917625,-1.869612122,1.503623199,-3.132236481,3.945533878
2.682948625,-0.717008972,1.459614716,-2.454296265,2.944171724
2.692979625,0.201481018,1.19930603,-1.954785004,2.302197638
2.703011625,0.807271271,0.965791626,-1.872755585,2.256469333
2.713042625,1.476529541,1.056952057,-1.829196167,2.577449467
2.723073625,2.472857666,2.217937775,-2.364632721,4.077469916
2.733104625,3.993695068,3.817361755,-3.664379883,6.629444245
2.743136625,4.530478821,4.194427643,-2.979254608,6.855247597
2.753167625,3.690276031,1.948348389,-1.838776245,4.560186039
2.763198625,1.891167297,-0.937650146,-1.327439575,2.493551156
2.773229625,0.562679901,-2.604733429,-1.371148682,2.996880647
2.783261625,0.39083725,-3.122506714,-1.503024445,3.487389341
2.793292625,0.805175629,-2.911894684,-1.343156891,3.306283242
2.803323625,1.450633392,-2.289189606,-0.633782043,2.783236599
2.813354625,2.247576141,-1.291663971,0.0398172,2.592600959
2.823385625,2.290087738,-1.052611084,0.137264557,2.524150055
2.833417625,1.275647278,-0.495918732,1.142124939,1.782599434
2.843448625,0.496667175,2.011966095,2.242935791,3.053759456
2.853479625,0.693208466,2.420167236,0.398920441,2.548898771
2.863510625,0.284857635,0.306113434,-3.575913849,3.600279039
2.873542625,0.775986328,-1.398691406,-6.935677185,7.117732114
2.883573625,-0.664767609,-1.570534058,-0.708626404,1.846793053
2.893604625,-2.901266785,-2.881807251,5.415438538,6.78595141
2.903635625,-2.665806427,-3.125949554,2.408192139,4.762087137
2.913666625,-0.676892395,-4.255350952,-0.977916412,4.418429082
2.923698625,0.912502441,-5.621709595,-0.533340912,5.720203843
2.933729625,1.019679565,-6.368806,-1.046324158,6.534235267
2.943760625,0.652044067,-6.787934418,1.348695374,6.951272857
2.953791625,-0.555943909,-9.476942596,1.149160309,9.562535439
2.963823625,-1.921404419,-12.53433472,2.869233398,13.00130155
2.973854625,-5.518274689,-16.06564133,-1.850601654,17.087449
2.983885625,-12.56681717,-23.76039001,-17.22572891,31.92501784
2.993916625,-13.58200607,-31.12537445,-1.894759827,34.0124968
3.003947625,-12.69824387,-36.21479095,8.965605927,39.4098791
3.013979625,-8.403075714,-38.67492508,-11.0402916,41.08831403
3.024010625,-5.78022995,-37.93770813,-6.781348114,38.97008389
3.034041625,-8.277337189,-38.84332489,-1.318757629,39.73735423
3.044072625,-6.968459015,-40.41326019,-6.409521332,41.50750515
3.054104625,-4.382286987,-39.4072023,-0.533640289,39.6537111
3.064135625,1.143621826,-36.11509827,1.175355835,36.15231189
3.074166625,5.893843689,-30.85279129,-2.896476746,31.54396458
3.084197625,7.46168335,-25.06612473,-1.2859758,26.18474863
3.094228625,8.479866028,-18.79087418,-0.799936523,20.63116523
3.104260625,7.709268494,-13.93018204,-2.133513336,16.06345764
3.114291625,5.963598633,-11.40014328,-1.065035248,12.90976667
3.124322625,3.705244904,-8.26431427,1.039737854,9.116401974
3.134353625,-0.033081207,-5.913303223,1.185684357,6.03109416
3.144385625,-1.82530426,-5.271737366,1.064436493,5.679434439
3.154416625,-1.916913757,-3.107986908,0.262254639,3.660999654
3.164447625,-2.607577515,-0.698297882,-0.334703979,2.720129993
3.174478625,-3.610491943,-0.540226593,0.066611481,3.651292091
3.184510625,-3.448828125,-1.547481995,1.027463379,3.91724354
3.194541625,-2.19039505,-2.546354828,3.149001617,4.604124735
3.204572625,-1.305734711,-1.00980011,1.098415833,1.982714487
3.214603625,-1.374591522,-0.644260254,1.133592682,1.894625424
3.224634625,-1.28118576,-1.101409607,2.668051758,3.158012074
3.234666625,-1.203347626,-0.280666351,-0.20013382,1.25174784
3.244697625,-2.66775238,-0.380209351,-5.510640564,6.134217256
3.254728625,-2.69349884,2.281555481,-6.331533508,7.249051523
3.264759625,-1.285826111,3.075953522,-1.213227081,3.547782238
3.274791625,1.619631958,2.349663849,7.018904114,7.576882132
3.284822625,4.985831909,2.472109222,9.071286163,10.64227779
3.294853625,6.910080414,3.437451782,3.864663391,8.63139092
3.304884625,7.288044434,2.856659546,0.209713898,7.830713591
3.314915625,5.773643646,1.865570526,-1.720522156,6.306782922
3.324947625,4.285139008,0.519868927,-2.422861633,4.950044294
3.334978625,2.690505066,-0.915945282,-3.172652435,4.25951837
3.345009625,1.524429932,-1.052162018,-4.361779633,4.738781815
3.355040625,1.561702423,-0.300574951,-4.730313263,4.990503314
3.365072625,1.657353516,0.265547791,-3.564537506,3.939957352
3.375103625,1.644180908,-0.068258057,-0.659229126,1.772730397
3.385134625,2.205214233,-1.175355835,3.199446716,4.059666297
3.395165625,2.051483917,-3.191812592,5.350024567,6.558888377
3.405196625,1.686243439,-4.891977081,4.436773682,6.816143881
3.415228333,-1.093326416,-6.645281067,1.634002075,6.930013412
3.425259333,-2.878663788,-6.423442383,4.731510773,8.481421546
3.435290333,-2.39516922,-4.406237183,0.596060486,5.050450456
3.445321333,0.919537811,-4.281696167,-1.664089508,4.684833588
3.455352333,3.417243805,-7.233258362,5.009333038,9.43880285
3.465384333,1.343156891,-11.51630173,14.51636307,18.57832265
3.475415333,2.170935516,-14.70721619,15.8204512,21.70948745
3.485446333,2.164349213,-17.94707886,14.42190948,23.12517071
3.495477333,-2.118394775,-21.68286026,16.69867493,27.44958597
3.505509333,-3.188968506,-21.58900543,18.27175369,28.46246052
3.515540333,-4.026327209,-22.40106674,21.72507248,31.4642317
3.525571333,-5.037474518,-24.55374023,20.44927551,32.34865033
3.535602333,0.674048309,-21.82132233,22.58698013,31.4133112
3.545633333,6.983427887,-16.43537247,28.6231778,33.73686471
3.555665333,8.441545715,-15.10149628,29.92517029,34.56632322
3.565696333,7.520511017,-15.15373764,25.20758057,30.35812854
3.575727333,5.340145111,-15.543078,18.07461365,24.42941019
3.585758333,1.959125977,-15.31824554,11.1211235,19.03066497
3.595790333,-0.064665527,-13.34205505,8.279283142,15.70226557
3.605821333,-0.308358765,-10.65259781,7.814050598,13.21485195
3.615852333,-0.659678192,-8.200546875,5.884712677,10.1150377
3.625883333,-1.982926483,-7.208260345,5.267097015,9.145125785
3.635915333,-1.993704071,-6.496041412,6.55127655,9.438889468
3.645946333,-0.98285614,-5.197940826,6.441405029,8.335244074
3.655977333,0.964294739,-3.621119843,4.402944031,5.78172028
3.666008333,2.190544739,-2.84333725,2.587519226,4.424738265
3.676039333,2.196981354,-2.648592224,0.966989136,3.574470006
3.686071333,2.472857666,-2.377805328,0.170196075,3.434814394
3.696102333,1.539099426,-2.903811493,0.768202515,3.375067901
3.706133333,1.081800385,-3.039728851,0.021704865,3.22656391
3.716164333,1.04258194,-2.072889404,0.252375183,2.333996747
3.726196333,1.108744354,-1.371448059,1.232536926,2.151588041
3.736227333,0.669407959,-1.043330383,2.52973938,2.817130922
3.746258333,0.549656982,-0.537981262,2.052681427,2.192041897
3.756289333,0.867595825,0.378263397,1.395398254,1.686102607
3.766320333,1.056053925,0.970132599,1.292711792,1.930676288
3.776352333,1.102607117,0.975222015,1.366059265,2.008212725
3.786383333,1.140478363,0.989592133,1.59717865,2.197945205
